housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,x,y
46.0,2219.0,686.0,1107.0,590.0,2.5523,387500.0,3,140435.95252209384,-446152.35337059014
50.0,1568.0,501.0,764.0,478.0,3.015,414300.0,3,141362.01440246834,-446137.80542739853
52.0,1523.0,447.0,636.0,408.0,3.0682,412500.0,3,141357.21592283782,-446133.78916538553
52.0,2167.0,622.0,1095.0,570.0,2.8514,358700.0,3,141358.2375963086,-446137.0457208194
37.0,2155.0,721.0,1082.0,637.0,3.4071,267500.0,3,141359.20935838824,-446137.3406745079
24.0,1438.0,454.0,665.0,416.0,2.975,500001.0,3,141361.70626730574,-446140.3493918809
52.0,709.0,329.0,388.0,313.0,2.2643,350000.0,3,138625.06489676403,-448396.26903627766
52.0,1010.0,244.0,573.0,242.0,4.1861,363200.0,3,143209.77496702073,-446106.9335029442
52.0,1158.0,253.0,528.0,253.0,3.5234,334700.0,3,142281.11211931496,-446124.1777241626
44.0,1122.0,287.0,531.0,256.0,4.0598,335900.0,3,142283.53986236235,-446118.3841286944
44.0,941.0,230.0,493.0,206.0,3.6458,325800.0,3,142269.24303773258,-445008.74330019206
52.0,888.0,206.0,376.0,194.0,3.875,372000.0,3,142270.36943550376,-445006.78896658495
46.0,1777.0,362.0,896.0,334.0,4.45,348300.0,3,143189.69055592787,-444995.46306715906
43.0,1606.0,408.0,862.0,354.0,3.962,345800.0,3,143189.06235658214,-444998.2626359151
48.0,1923.0,408.0,1142.0,433.0,4.575,326700.0,3,143191.09222548813,-444995.62095301785
33.0,3125.0,785.0,1720.0,713.0,2.9722,325000.0,3,143212.4759096397,-446104.43882871047
52.0,1829.0,472.0,779.0,424.0,3.1607,339000.0,3,143208.77016853882,-446103.40306324465
41.0,885.0,285.0,562.0,268.0,3.1992,303800.0,3,142284.325601044,-446124.6753735007
37.0,1828.0,460.0,1075.0,453.0,4.337,360600.0,3,142288.90244457012,-446122.44744300237
32.0,2388.0,591.0,1009.0,556.0,5.2121,466700.0,3,142297.97982766907,-447225.973109982
35.0,1214.0,300.0,478.0,265.0,4.0156,500001.0,3,142283.79224248216,-446117.5309751313
27.0,2217.0,520.0,806.0,458.0,3.8935,500001.0,3,142300.9627115786,-447233.7194234207
29.0,2737.0,808.0,1157.0,696.0,5.128,500001.0,3,138619.87630142292,-448402.6184042203
45.0,1132.0,269.0,654.0,264.0,4.5673,343100.0,3,143204.47274535382,-446107.9799447446
26.0,1919.0,405.0,953.0,371.0,6.0672,420800.0,3,143203.88465188834,-446102.1258701808
19.0,2520.0,726.0,964.0,663.0,3.8068,500001.0,3,142297.9403452232,-447226.1985990526
19.0,1658.0,427.0,648.0,378.0,3.8698,500001.0,3,142322.76038161037,-448338.1143798982
18.0,9430.0,2473.0,3408.0,2003.0,6.1726,500001.0,3,142316.87935749182,-448335.2532256446
19.0,2461.0,521.0,777.0,447.0,10.0,500001.0,3,142317.13902760498,-448343.90272138035
16.0,895.0,181.0,237.0,149.0,12.0088,500001.0,3,140492.36757585887,-449472.219377785
10.0,1526.0,339.0,705.0,268.0,5.8083,321800.0,3,147810.22659414582,-444924.5050682826
35.0,684.0,161.0,381.0,159.0,2.8393,272000.0,3,146882.60217801796,-444934.6662986912
30.0,3550.0,934.0,3738.0,880.0,3.191,271200.0,3,146889.00530725686,-444938.7211448075
18.0,1307.0,441.0,884.0,456.0,2.9338,276300.0,3,146881.36796463843,-444930.4759088033
14.0,3771.0,1180.0,2355.0,978.0,3.1603,287500.0,3,145957.57523717455,-444956.12843605736
35.0,1701.0,482.0,1428.0,494.0,3.725,284600.0,3,145978.36129172926,-446058.1860357113
35.0,2243.0,495.0,1135.0,465.0,4.3281,324000.0,3,145058.67833274748,-446077.2583371345
19.0,8324.0,1590.0,2927.0,1538.0,7.5426,351700.0,3,145070.54503547508,-447189.3553027576
45.0,1899.0,461.0,1260.0,415.0,2.6667,320000.0,3,145055.3852766873,-446074.6553777959
43.0,2483.0,548.0,1212.0,493.0,4.0189,302900.0,3,145054.94319967958,-446074.198220802
23.0,5548.0,1245.0,2847.0,1229.0,4.4228,366900.0,3,145983.20176815285,-446064.62664763164
3.0,475.0,155.0,236.0,153.0,3.6667,450000.0,3,146000.7780114211,-447170.7230873052
42.0,2558.0,558.0,1328.0,541.0,4.875,301300.0,3,145053.27082981128,-446077.44267650275
43.0,1432.0,308.0,782.0,303.0,4.3333,303900.0,3,144134.81446364263,-446095.6583826975
39.0,3014.0,822.0,3212.0,777.0,1.1985,215000.0,3,146907.17082264036,-446046.1573121357
38.0,740.0,171.0,599.0,194.0,4.0893,248900.0,3,145982.70062679294,-446064.01745763747
35.0,1724.0,419.0,1079.0,394.0,4.5521,263800.0,3,145979.6081877201,-446061.8814985454
35.0,1062.0,305.0,1026.0,307.0,2.7153,265500.0,3,146887.18225452641,-444934.4302837588
36.0,1089.0,234.0,632.0,215.0,3.6538,276100.0,3,146899.7358715695,-446041.56034906954
39.0,1613.0,380.0,1113.0,356.0,2.825,276700.0,3,147823.90829268625,-446028.3692582478
33.0,3331.0,777.0,1695.0,735.0,3.9727,307200.0,3,146922.64348355925,-447150.41108842986
38.0,993.0,175.0,374.0,180.0,6.2673,357200.0,3,148787.42924114352,-448225.99355016137
43.0,2715.0,458.0,1151.0,434.0,7.4897,362600.0,3,149715.12711674898,-448220.91932294285
44.0,1097.0,186.0,513.0,185.0,6.235,361400.0,3,148787.46818372345,-448228.9910848867
43.0,2700.0,510.0,1146.0,506.0,5.1333,345900.0,3,148787.04893526825,-448231.67330045113
46.0,2198.0,352.0,839.0,335.0,6.5778,350800.0,3,148793.42741790676,-448228.5881960755
45.0,1361.0,252.0,581.0,263.0,5.8143,340700.0,3,148803.64284081172,-449335.71660692384
45.0,1436.0,374.0,662.0,292.0,3.625,329400.0,3,148809.07198440618,-449336.1921109529
40.0,1113.0,234.0,584.0,231.0,3.0927,316000.0,3,151537.50678777872,-447069.7822823478
39.0,303.0,69.0,131.0,73.0,4.3438,331800.0,3,150620.45867166723,-447091.40194824105
32.0,6699.0,1781.0,2725.0,1544.0,3.3889,285700.0,3,150635.33934667995,-448195.36829819577
37.0,1629.0,275.0,668.0,266.0,6.1333,387200.0,3,146938.60857725743,-448266.04489533417
44.0,2298.0,388.0,849.0,360.0,5.5941,363500.0,3,146944.37171274345,-448266.5151199149
44.0,1877.0,314.0,877.0,320.0,6.8197,363600.0,3,147883.46346705395,-449350.55847605364
44.0,1802.0,306.0,753.0,282.0,6.0286,356000.0,3,146963.45128128628,-449368.4727145904
43.0,1464.0,224.0,581.0,232.0,6.2022,365900.0,3,146937.6815219628,-448263.88542097155
44.0,2789.0,503.0,3732.0,474.0,4.6176,352300.0,3,146938.82766652602,-448256.9914544448
44.0,1462.0,240.0,562.0,237.0,4.9375,365200.0,3,146013.1602823846,-448282.43276604917
44.0,1282.0,216.0,494.0,209.0,5.618,365900.0,3,146035.9465301622,-449384.608326857
38.0,1104.0,216.0,415.0,163.0,6.1985,422000.0,3,145114.2307147411,-449401.1337292269
13.0,1860.0,345.0,800.0,355.0,5.8864,500001.0,3,145107.89466592192,-449406.65575093916
33.0,2799.0,491.0,978.0,447.0,5.6435,500001.0,3,144184.04125949912,-449422.5189422127
20.0,1901.0,270.0,704.0,254.0,8.7819,500001.0,3,145107.8471106268,-449406.112762921
16.0,70.0,7.0,17.0,4.0,7.7197,500001.0,3,145097.0237970013,-448290.60461117607
24.0,4393.0,966.0,1257.0,579.0,5.0714,356100.0,3,146039.3518480863,-449390.4951941441
16.0,14891.0,3984.0,6270.0,3595.0,5.1064,283200.0,3,145114.4826322468,-449397.1544305389
35.0,913.0,161.0,451.0,172.0,5.6169,411200.0,3,147860.4857751128,-448246.7563312906
39.0,714.0,118.0,314.0,117.0,5.9856,432100.0,3,147846.02668092138,-447139.61726147216
36.0,2526.0,452.0,996.0,441.0,5.611,456600.0,3,147844.4322495273,-447134.630175943
38.0,1089.0,174.0,502.0,180.0,7.5953,434800.0,3,147865.07762828656,-448242.39172386937
37.0,1364.0,248.0,494.0,242.0,4.6364,456300.0,3,147864.71399800223,-448242.45722015295
44.0,2825.0,453.0,1221.0,461.0,5.9544,377200.0,3,147862.43816691096,-448247.8279500408
43.0,2416.0,454.0,1028.0,409.0,5.6732,330700.0,3,147885.7957056639,-449357.61909138085
41.0,1833.0,355.0,847.0,348.0,5.726,287800.0,3,150632.69346140194,-448204.5014441167
42.0,1859.0,337.0,813.0,326.0,6.019,294500.0,3,149711.3059492393,-448216.73165806476
44.0,2395.0,458.0,1287.0,450.0,4.6923,299000.0,3,149730.9473282447,-449319.5179176782
35.0,3259.0,967.0,2003.0,920.0,3.2708,400000.0,3,149751.6705231588,-450438.33237879816
29.0,1821.0,588.0,1397.0,523.0,2.5833,187500.0,3,149753.07252970408,-450438.5695085842
5.0,6955.0,2062.0,3591.0,1566.0,3.111,247600.0,3,150679.66268619563,-450418.26728296
44.0,1138.0,228.0,497.0,228.0,4.1852,303300.0,3,147882.42551068775,-449352.08913923753
15.0,412.0,128.0,310.0,137.0,3.9792,266700.0,3,146962.39781859212,-449372.3164075981
32.0,1044.0,219.0,567.0,222.0,4.1471,284400.0,3,146957.92945192973,-449366.5712554045
45.0,2038.0,394.0,1086.0,387.0,4.7375,289600.0,3,146996.24909224547,-451592.1255599712
24.0,3097.0,791.0,1075.0,639.0,5.723,500001.0,3,143259.6250938418,-449432.3235735791
36.0,2723.0,547.0,1090.0,519.0,6.3267,500001.0,3,143266.77556802027,-449433.77294181706
37.0,2076.0,332.0,771.0,327.0,6.2551,500001.0,3,144207.7604549307,-450522.23733446887
37.0,1761.0,409.0,1309.0,357.0,2.1875,175900.0,3,159055.45018001564,-453602.3519012495
41.0,620.0,133.0,642.0,162.0,2.6546,159600.0,3,159070.25263049547,-454709.7982336767
42.0,1273.0,309.0,1203.0,348.0,4.4636,162000.0,3,158169.98524500412,-455826.6639051852
41.0,2475.0,532.0,1416.0,470.0,3.8372,156400.0,3,158150.6239339484,-454717.9045633655
31.0,2025.0,618.0,2231.0,593.0,2.4741,151200.0,3,158145.2826708203,-454721.3601781195
23.0,2503.0,532.0,1735.0,505.0,2.7368,162800.0,3,158132.4549292725,-453618.0104176877
19.0,2758.0,675.0,2047.0,591.0,2.6618,179700.0,3,159137.41092023617,-458029.36153979227
32.0,2307.0,493.0,1754.0,528.0,4.317,232800.0,3,158205.83361140045,-458049.33082224336
27.0,2082.0,612.0,2009.0,548.0,2.9063,184100.0,3,158210.2903600015,-458050.333181201
35.0,2810.0,614.0,1578.0,601.0,3.59,200600.0,3,158193.1106728841,-456942.6610065871
32.0,1700.0,340.0,864.0,317.0,4.381,238700.0,3,158227.06966401037,-459163.79228148283
35.0,2016.0,365.0,1083.0,369.0,5.1727,230200.0,3,157321.66835887477,-460286.9427263299
35.0,1511.0,274.0,853.0,308.0,4.9792,251300.0,3,157326.77837225434,-460287.8599887863
10.0,1391.0,420.0,1378.0,377.0,1.9049,222200.0,3,158265.73598753122,-461378.490994371
5.0,3559.0,869.0,2965.0,794.0,2.6491,216700.0,3,156441.08837064172,-462523.9113166253
36.0,1428.0,268.0,825.0,250.0,4.7222,239600.0,3,157366.1201998908,-462499.948788872
37.0,1241.0,226.0,621.0,255.0,4.9196,232400.0,3,157366.66139464386,-462497.955646561
38.0,123.0,36.0,142.0,40.0,2.3942,200000.0,3,157340.35847054087,-461395.9306737636
31.0,2693.0,661.0,1598.0,618.0,3.1851,240200.0,3,157380.42589455924,-463610.33398638945
33.0,2716.0,660.0,1807.0,661.0,3.5473,226300.0,3,157385.92867843856,-463606.3402630626
27.0,2880.0,802.0,2083.0,727.0,2.9619,223400.0,3,156453.6204404188,-463627.9821788878
35.0,1499.0,340.0,1141.0,326.0,2.6136,213600.0,3,157403.07573507814,-464716.71153999446
26.0,2080.0,560.0,2096.0,506.0,2.8106,184400.0,3,157403.49042046172,-464714.97563652834
25.0,2659.0,765.0,2629.0,726.0,2.6368,175900.0,3,157403.34034172865,-464717.889842642
17.0,5544.0,1068.0,3008.0,1038.0,5.322,282700.0,3,157424.77018941287,-465824.17256408
27.0,2790.0,513.0,1498.0,519.0,5.3106,268300.0,3,157441.91246364117,-466932.84421795
30.0,3096.0,757.0,2048.0,704.0,3.125,233300.0,3,156520.52696007027,-466956.5484784297
35.0,2793.0,686.0,2255.0,682.0,3.0057,235300.0,3,157466.23058121218,-468049.1356159081
9.0,2782.0,884.0,1790.0,748.0,2.9154,203300.0,3,157459.94688306242,-468045.0499947681
13.0,3569.0,924.0,2159.0,880.0,3.163,224200.0,3,157460.55419108897,-468049.42749821255
35.0,2572.0,504.0,1172.0,519.0,4.6207,304100.0,3,157478.60571989737,-469152.18780485075
41.0,2004.0,481.0,1658.0,456.0,3.1779,171100.0,3,161146.2408377529,-466871.60954010393
36.0,1697.0,394.0,1274.0,396.0,3.35,163100.0,3,162071.1181618953,-466852.68539160956
30.0,1291.0,230.0,835.0,215.0,5.5,181500.0,3,161171.11980634325,-467980.97374883015
32.0,1205.0,340.0,1799.0,370.0,2.375,128000.0,1,162097.64787022443,-467964.13127839705
28.0,636.0,169.0,788.0,143.0,3.6161,131300.0,1,163000.21741694442,-466834.2144830278
26.0,239.0,135.0,165.0,112.0,1.3333,187500.0,1,163922.94390710077,-466814.3074386483
38.0,1446.0,327.0,980.0,319.0,3.35,177700.0,3,160221.76813041602,-466882.4136674921
36.0,2218.0,561.0,1789.0,527.0,3.1613,182300.0,3,160245.19581065138,-467993.50483665057
39.0,1513.0,365.0,1227.0,354.0,3.3929,184600.0,3,160244.18835098608,-467996.54131552577
38.0,1471.0,329.0,1207.0,335.0,4.0,165500.0,3,159297.31578774957,-466906.3187047946
28.0,1895.0,420.0,1422.0,389.0,4.3816,191300.0,3,159319.32863941652,-468012.1645505447
36.0,1989.0,458.0,1668.0,455.0,3.3009,168000.0,3,159314.41670640788,-468011.44822805095
20.0,2233.0,591.0,1915.0,558.0,3.2011,169100.0,3,159339.89337892577,-469126.6663589529
10.0,3708.0,1016.0,2855.0,948.0,2.0,165400.0,3,158389.2229799562,-468025.79960261425
16.0,1867.0,571.0,951.0,498.0,3.3427,154200.0,3,158390.41587474957,-468031.33905323874
21.0,1068.0,283.0,1180.0,274.0,2.5,157500.0,3,157462.0757629168,-468049.27572325524
8.0,1115.0,412.0,1472.0,396.0,3.1392,146200.0,3,157439.15547547446,-466940.729187632
31.0,1535.0,369.0,1291.0,340.0,2.9375,174000.0,3,160243.3653894554,-467997.14519610954
27.0,1672.0,491.0,1723.0,462.0,2.0458,174500.0,1,161190.1466997889,-469091.5431209365
26.0,2109.0,651.0,2120.0,605.0,2.1447,158700.0,3,160242.38274623913,-467996.2699905806
39.0,1417.0,359.0,1450.0,367.0,2.8462,172000.0,3,160237.7662819784,-467991.2581681907
34.0,1349.0,371.0,1716.0,380.0,2.7143,138100.0,1,162096.21496551743,-467964.3276422289
38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,1,162098.2576398128,-467963.4860967384
39.0,981.0,286.0,1183.0,298.0,1.9208,139800.0,1,162092.03298792153,-467961.4512363677
21.0,2188.0,706.0,2265.0,652.0,1.9923,164700.0,1,161192.4868240958,-469083.3257986661
42.0,1162.0,264.0,1044.0,241.0,3.5488,205600.0,3,161163.3953717938,-467980.17550543137
20.0,59.0,24.0,69.0,23.0,2.5588,350000.0,1,163971.02360277728,-469031.91257222416
35.0,1239.0,473.0,1524.0,387.0,2.0956,154700.0,1,161191.32903724883,-469089.0207022801
32.0,296.0,139.0,511.0,133.0,1.4444,182100.0,1,162111.00343897942,-469065.6058025807
24.0,574.0,173.0,784.0,162.0,2.25,152300.0,1,163039.78979198335,-469048.6899555684
36.0,2191.0,739.0,2931.0,692.0,2.1311,163100.0,1,161186.60754951666,-469088.582190766
36.0,886.0,253.0,809.0,219.0,2.4545,164200.0,1,161206.92370544057,-470190.96410638234
26.0,2272.0,694.0,2567.0,595.0,1.9964,150600.0,1,160283.13557683566,-470218.2991891331
21.0,3354.0,1174.0,4426.0,1110.0,2.5262,167300.0,3,160260.41436887535,-469107.7999157598
37.0,1212.0,304.0,1076.0,293.0,3.2115,160100.0,3,159337.3966302173,-469121.7451008945
39.0,1731.0,485.0,2115.0,478.0,1.5369,141300.0,1,160277.8095966882,-470208.7589891106
46.0,22.0,11.0,32.0,7.0,3.125,112500.0,1,160303.3587648963,-471319.2072243192
18.0,3821.0,795.0,2831.0,769.0,2.9571,346200.0,3,157501.29377497412,-470267.34055445995
18.0,9659.0,1716.0,4336.0,1674.0,5.7764,290500.0,3,157520.23284027647,-471371.30045012524
47.0,307.0,69.0,374.0,65.0,2.9063,146900.0,3,159353.09980246707,-470229.3819411425
41.0,1305.0,381.0,1384.0,369.0,2.45,186800.0,1,159395.1675156623,-472453.06974799745
18.0,393.0,189.0,429.0,188.0,1.8393,187500.0,1,159400.66954499995,-472448.34167113574
40.0,1751.0,512.0,1939.0,503.0,1.5394,200000.0,1,159414.3497477002,-473558.6882295902
21.0,2442.0,719.0,1916.0,646.0,1.2276,208300.0,1,159395.85991514917,-472450.8271185518
16.0,855.0,271.0,486.0,250.0,0.7591,350000.0,1,159413.72530803437,-473561.3413476469
19.0,2356.0,440.0,1291.0,418.0,4.2308,416100.0,3,157539.10360054055,-472483.5858154623
6.0,6097.0,1270.0,2678.0,1226.0,5.1269,285200.0,3,157524.53774744208,-471376.37561778445
42.0,967.0,175.0,481.0,163.0,5.6611,265600.0,3,157539.99281213482,-472476.4461648059
48.0,1958.0,386.0,1098.0,380.0,4.625,273400.0,3,157540.56630705282,-472484.34928261023
47.0,2223.0,410.0,1163.0,413.0,4.4671,270800.0,1,157565.72297692852,-473590.3771750196
36.0,2464.0,472.0,1111.0,457.0,4.5074,350000.0,1,156633.2353510905,-473606.83228192525
22.0,5042.0,974.0,2260.0,935.0,4.3472,351200.0,1,156637.500629355,-473605.62423565285
27.0,1650.0,443.0,1359.0,386.0,2.5795,192400.0,1,158469.49138817884,-472465.65949146263
23.0,1957.0,517.0,1454.0,526.0,3.5056,203100.0,3,157547.36979722002,-472485.8818353475
37.0,1319.0,292.0,766.0,285.0,2.7031,218900.0,1,158465.81566126712,-472465.3995562489
29.0,1503.0,411.0,1368.0,390.0,2.1473,195300.0,1,158488.74736855223,-473575.4123438657
52.0,1438.0,472.0,1018.0,399.0,2.2188,306700.0,1,158489.64703649035,-473571.6651928746
41.0,1382.0,361.0,905.0,344.0,2.75,238300.0,1,158487.98963715695,-473573.867480766
30.0,2074.0,533.0,1311.0,531.0,2.0329,225800.0,1,158492.47813799657,-473574.44792727055
43.0,1854.0,519.0,1151.0,486.0,2.5759,225000.0,1,158507.9309618312,-474686.52919433545
21.0,2492.0,711.0,1699.0,672.0,2.1382,242300.0,1,158512.5489011923,-474683.8708171025
30.0,2835.0,711.0,1669.0,652.0,3.3616,268500.0,1,158508.7256056819,-474678.158189469
23.0,3075.0,860.0,1584.0,806.0,2.9386,260500.0,1,157561.74745328276,-473587.11801308347
36.0,1725.0,295.0,799.0,306.0,5.0874,368500.0,1,156654.68747618422,-474713.4273789795
52.0,1665.0,280.0,656.0,282.0,5.249,351900.0,1,156654.0839394122,-474720.4049673574
20.0,2625.0,673.0,1184.0,606.0,3.9167,285200.0,1,157563.1751616627,-473590.5167164891
47.0,2852.0,603.0,1130.0,560.0,4.194,293900.0,1,157579.66730373414,-474694.5788605404
52.0,2025.0,361.0,957.0,363.0,4.2059,350000.0,1,156656.55718240407,-474712.3257980938
44.0,1853.0,556.0,2090.0,539.0,1.8584,248100.0,1,159413.83901382546,-473554.28714473825
39.0,2602.0,802.0,2178.0,737.0,2.0469,234500.0,1,159431.87009834673,-474669.54045309266
52.0,2085.0,588.0,1767.0,516.0,2.1935,243200.0,1,159439.91297860874,-474670.5629620971
45.0,2137.0,559.0,1550.0,529.0,1.9167,227200.0,1,159435.94058734077,-474663.2960736812
25.0,2469.0,584.0,1253.0,535.0,3.1932,257500.0,1,158525.9942053256,-475791.1971716122
28.0,2647.0,658.0,1459.0,595.0,3.4474,253400.0,1,157600.59909828907,-475802.3533989028
28.0,2510.0,583.0,1388.0,554.0,3.3397,267800.0,1,157599.491299016,-475803.55815377645
40.0,2582.0,606.0,1304.0,588.0,3.5694,276400.0,1,157584.5716928992,-474697.8495436171
52.0,1642.0,287.0,692.0,288.0,4.1812,321500.0,1,156658.21551368877,-474710.56043607416
26.0,2711.0,508.0,1372.0,459.0,4.1451,326700.0,1,156677.2025654223,-475822.0674883821
41.0,2168.0,357.0,1171.0,374.0,4.7216,311900.0,1,154878.0851970438,-479186.65101819485
33.0,2265.0,366.0,986.0,388.0,5.4533,409800.0,1,156660.30198232346,-474719.1392119457
25.0,1099.0,168.0,407.0,159.0,7.6886,500001.0,1,155726.47537079806,-474730.1422129967
25.0,6191.0,1081.0,2297.0,1023.0,6.4246,446700.0,1,154825.7734201765,-475857.1574319913
36.0,3135.0,746.0,1815.0,697.0,3.7596,300000.0,1,158551.11062789086,-476900.7630645572
42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0,1,156776.00867921818,-481369.576112689
40.0,1644.0,471.0,780.0,416.0,3.1071,464300.0,1,158546.71854043604,-476900.4627787238
40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,1,158546.34471805426,-476898.26508908765
31.0,2809.0,666.0,1316.0,633.0,4.5606,303800.0,1,158549.55791326618,-476902.1126005114
39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,1,158529.5847627837,-475789.52740669297
21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,1,158532.29581185878,-475787.3033794728
8.0,2842.0,522.0,1624.0,510.0,3.7282,287500.0,1,159535.5399599815,-480209.265533356
31.0,3857.0,607.0,1695.0,572.0,7.642,396400.0,3,163015.0900632582,-418018.6574813975
34.0,2377.0,362.0,1055.0,362.0,6.0,367100.0,3,163033.75044792966,-419126.94488116587
31.0,3019.0,469.0,1349.0,462.0,7.1463,394100.0,3,162089.84191580332,-418038.8652316206
31.0,3812.0,595.0,1645.0,591.0,7.585,380100.0,3,162091.8138770145,-418035.0173565396
36.0,2288.0,439.0,1079.0,434.0,4.5486,361000.0,3,163059.95556891887,-420235.0294861086
41.0,1912.0,308.0,896.0,314.0,5.3473,352700.0,3,162110.70632985682,-419142.6861668462
43.0,1061.0,208.0,514.0,208.0,6.01,254200.0,3,162115.09753533712,-419151.5106295538
42.0,1541.0,280.0,753.0,264.0,5.1028,292100.0,3,162114.9533512629,-419147.7692661802
35.0,2839.0,592.0,1413.0,538.0,4.1667,271200.0,3,161192.1901219454,-419160.6894473196
34.0,3150.0,518.0,1392.0,480.0,4.9355,336900.0,3,161149.9299073203,-416942.5495877606
34.0,2421.0,475.0,1232.0,454.0,4.6852,296200.0,3,161190.5109248509,-419163.514574612
35.0,1535.0,283.0,816.0,287.0,6.1873,312100.0,3,160247.64917719772,-418070.13304057904
35.0,1666.0,280.0,788.0,273.0,6.6277,344400.0,3,160254.6665224954,-418075.1416710871
35.0,2485.0,418.0,1226.0,406.0,5.7083,329500.0,3,160254.51556967697,-418073.12838503113
42.0,890.0,179.0,555.0,200.0,4.4821,271900.0,3,160249.70537157592,-418069.7900566198
41.0,1979.0,496.0,1157.0,459.0,4.4083,217700.0,3,161194.74669775442,-419166.13508147607
30.0,2062.0,396.0,1089.0,375.0,5.5362,301200.0,3,161213.9486711952,-420269.6226846967
37.0,1954.0,368.0,967.0,370.0,5.0862,261300.0,3,161192.86790453608,-419159.69524486596
43.0,1428.0,325.0,836.0,302.0,4.5759,209200.0,3,160267.82999326568,-419178.0431541018
38.0,1107.0,194.0,518.0,195.0,7.5582,263700.0,3,160275.9587483085,-419177.15684015723
33.0,1805.0,303.0,838.0,301.0,5.4306,326600.0,3,160268.90990539888,-419180.4614868276
29.0,2174.0,418.0,1030.0,395.0,3.5707,341700.0,3,164001.90041045053,-421334.8343701102
36.0,2988.0,719.0,1357.0,657.0,3.5174,268000.0,3,163073.1342443678,-421352.62721705856
29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,3,163075.49346817206,-421350.08388089715
32.0,1464.0,406.0,693.0,380.0,2.5463,200000.0,3,163078.41652767317,-421351.15095240064
38.0,1399.0,390.0,859.0,386.0,3.4148,234800.0,3,163074.72163803581,-421349.65575837856
41.0,2476.0,506.0,1271.0,485.0,3.4531,263900.0,3,162135.26312270513,-420256.9893440795
34.0,1722.0,406.0,926.0,371.0,4.1523,252000.0,3,162138.5850036891,-420253.4348348775
34.0,2510.0,535.0,1516.0,542.0,3.8068,267000.0,3,161217.41323341135,-420277.5488896705
